,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 06:35:00,0.35,0.35,0.35,0.35,16500
1,2016-04-15 08:00:00,0.36,0.36,0.36,0.36,10000
2,2016-04-15 09:30:00,0.35,0.35,0.35,0.35,6000
3,2016-04-18 12:05:00,0.35,0.35,0.35,0.35,500
4,2016-04-19 08:30:00,0.35,0.35,0.35,0.35,14000
5,2016-04-19 09:50:00,0.35,0.35,0.35,0.35,15000
6,2016-04-19 13:00:00,0.34,0.34,0.34,0.34,40000
7,2016-04-20 06:30:00,0.35,0.35,0.35,0.35,4000
8,2016-04-20 06:55:00,0.35,0.35,0.35,0.35,4000
9,2016-04-20 08:30:00,0.35,0.35,0.35,0.35,10000
10,2016-04-20 09:15:00,0.35,0.35,0.35,0.35,53000
11,2016-04-22 08:15:00,0.365,0.365,0.365,0.365,5000
12,2016-04-22 08:25:00,0.365,0.365,0.365,0.365,21500
13,2016-04-22 09:10:00,0.36,0.36,0.36,0.36,1500
14,2016-04-22 09:30:00,0.36,0.36,0.36,0.36,13500
15,2016-04-22 09:50:00,0.36,0.36,0.36,0.36,36500
16,2016-04-22 10:30:00,0.365,0.365,0.365,0.365,17000
17,2016-04-22 12:25:00,0.36,0.365,0.36,0.365,29000
18,2016-04-25 06:40:00,0.37,0.37,0.37,0.37,1000
19,2016-04-25 07:00:00,0.365,0.365,0.365,0.365,8000
20,2016-04-25 07:10:00,0.37,0.37,0.37,0.37,500
21,2016-04-25 07:20:00,0.37,0.37,0.37,0.37,13000
22,2016-04-25 13:00:00,0.375,0.375,0.375,0.375,1000
23,2016-04-26 09:00:00,0.38,0.38,0.38,0.38,33500
24,2016-04-26 09:20:00,0.385,0.385,0.385,0.385,10000
25,2016-04-27 06:45:00,0.39,0.39,0.39,0.39,50000
26,2016-04-27 07:00:00,0.39,0.39,0.39,0.39,7500
27,2016-04-27 07:05:00,0.39,0.39,0.39,0.39,23000
28,2016-04-27 09:15:00,0.39,0.39,0.39,0.39,2000
29,2016-04-27 09:55:00,0.385,0.385,0.385,0.385,500
30,2016-04-27 10:05:00,0.38,0.38,0.38,0.38,2500
31,2016-04-28 12:20:00,0.4,0.4,0.395,0.395,9000
