,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 06:35:00,10.4,10.4,10.4,10.4,5180
1,2016-04-15 06:40:00,10.38,10.39,10.38,10.38,631
2,2016-04-15 06:45:00,10.335,10.38,10.335,10.38,1400
3,2016-04-15 07:05:00,10.35,10.35,10.35,10.35,100
4,2016-04-15 07:25:00,10.33,10.33,10.33,10.33,100
5,2016-04-15 07:40:00,10.33,10.33,10.33,10.33,300
6,2016-04-15 07:45:00,10.32,10.3251,10.32,10.32,2204
7,2016-04-15 07:50:00,10.33,10.33,10.33,10.33,602
8,2016-04-15 07:55:00,10.32,10.3201,10.32,10.3201,2465
9,2016-04-15 08:00:00,10.32,10.3278,10.32,10.32,10825
10,2016-04-15 08:05:00,10.325,10.325,10.2901,10.32,3450
11,2016-04-15 08:10:00,10.3417,10.3417,10.3417,10.3417,400
12,2016-04-15 08:15:00,10.31,10.31,10.31,10.31,100
13,2016-04-15 08:30:00,10.3101,10.3101,10.3101,10.3101,2028
14,2016-04-15 08:40:00,10.3336,10.3533,10.31,10.316,1425
15,2016-04-15 08:45:00,10.3505,10.3505,10.3279,10.3291,1710
16,2016-04-15 08:55:00,10.344,10.35,10.344,10.35,200
17,2016-04-15 09:30:00,10.3683,10.3683,10.3683,10.3683,1000
18,2016-04-15 09:35:00,10.3501,10.3799,10.3501,10.3799,1090
19,2016-04-15 09:50:00,10.3615,10.3618,10.3615,10.3618,3500
20,2016-04-15 09:55:00,10.3559,10.3559,10.3559,10.3559,240
21,2016-04-15 10:15:00,10.35,10.35,10.35,10.35,200
22,2016-04-15 10:25:00,10.3566,10.3566,10.3566,10.3566,600
23,2016-04-15 10:50:00,10.344,10.344,10.344,10.344,500
24,2016-04-15 11:15:00,10.34,10.34,10.34,10.34,900
25,2016-04-15 11:25:00,10.3492,10.3492,10.3492,10.3492,500
26,2016-04-15 12:10:00,10.34,10.34,10.34,10.34,100
27,2016-04-15 12:35:00,10.34,10.35,10.34,10.345,11000
28,2016-04-15 12:40:00,10.32,10.34,10.32,10.34,1419
29,2016-04-15 12:45:00,10.3121,10.3121,10.3121,10.3121,773
30,2016-04-15 12:55:00,10.308,10.308,10.3,10.3,425
31,2016-04-15 13:00:00,10.3,10.3,10.3,10.3,400
32,2016-04-18 06:35:00,10.3201,10.3201,10.29,10.29,2126
33,2016-04-18 07:00:00,10.2901,10.2901,10.2901,10.2901,3360
34,2016-04-18 07:10:00,10.324,10.324,10.324,10.324,800
35,2016-04-18 07:20:00,10.311,10.311,10.29,10.29,2037
36,2016-04-18 07:25:00,10.28,10.3146,10.28,10.3146,6700
37,2016-04-18 07:35:00,10.27,10.2724,10.27,10.2724,3200
38,2016-04-18 07:50:00,10.27,10.27,10.27,10.27,100
39,2016-04-18 07:55:00,10.22,10.275,10.22,10.275,10346
40,2016-04-18 08:00:00,10.2,10.28,10.2,10.28,5770
41,2016-04-18 08:45:00,10.2598,10.2598,10.2598,10.2598,400
42,2016-04-18 08:55:00,10.25,10.25,10.25,10.25,1150
43,2016-04-18 09:00:00,10.2359,10.2359,10.2,10.23,7845
44,2016-04-18 09:10:00,10.23,10.23,10.23,10.23,100
45,2016-04-18 09:15:00,10.24,10.24,10.22,10.22,3100
46,2016-04-18 09:20:00,10.23,10.2301,10.23,10.2301,1402
47,2016-04-18 09:40:00,10.3099,10.3099,10.3099,10.3099,1000
48,2016-04-18 09:45:00,10.262,10.262,10.262,10.262,1000
49,2016-04-18 10:25:00,10.25,10.25,10.25,10.25,400
50,2016-04-18 10:30:00,10.26,10.26,10.26,10.26,480
51,2016-04-18 10:40:00,10.2588,10.2588,10.2588,10.2588,145
52,2016-04-18 11:50:00,10.29,10.29,10.29,10.29,100
53,2016-04-18 11:55:00,10.2772,10.2772,10.2772,10.2772,195
54,2016-04-18 12:00:00,10.2828,10.2828,10.2828,10.2828,599
55,2016-04-18 12:20:00,10.2872,10.2872,10.2872,10.2872,1010
56,2016-04-18 12:40:00,10.23,10.27,10.22,10.27,1949
57,2016-04-18 12:50:00,10.255,10.269,10.22,10.2301,7101
58,2016-04-18 13:00:00,10.2699,10.28,10.23,10.25,1507
59,2016-04-19 06:35:00,10.29,10.29,10.29,10.29,3205
