,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 08:55:00,7.1592,7.1592,7.1592,7.1592,1000
1,2016-04-15 10:35:00,7.095,7.095,7.095,7.095,100
2,2016-04-15 11:00:00,7.19,7.44,7.18,7.44,300
3,2016-04-15 13:00:00,7.04,7.04,7.04,7.04,247
4,2016-04-18 06:30:00,6.99,6.99,6.99,6.99,747
5,2016-04-18 07:30:00,6.76,6.855,6.66,6.855,300
6,2016-04-18 10:00:00,6.834,6.834,6.834,6.834,500
7,2016-04-18 10:05:00,6.922,6.922,6.82,6.82,2552
8,2016-04-18 10:10:00,7.39,7.39,7.39,7.39,100
9,2016-04-18 11:35:00,6.91,6.91,6.91,6.91,1000
10,2016-04-18 13:00:00,6.98,6.98,6.98,6.98,137
11,2016-04-19 08:05:00,7.34,7.34,7.34,7.34,171
12,2016-04-19 11:30:00,7.2499,7.2499,7.2499,7.2499,100
13,2016-04-20 06:30:00,7.25,7.25,7.25,7.25,464
14,2016-04-20 06:35:00,7,7.2499,7,7.2499,200
15,2016-04-20 07:55:00,6.92,7.01,6.92,7.01,300
16,2016-04-20 08:00:00,6.95,6.95,6.95,6.95,100
17,2016-04-20 11:30:00,7.07,7.07,7.07,7.07,100
18,2016-04-21 08:10:00,7.35,7.35,7.22,7.22,2554
19,2016-04-21 08:40:00,7.35,7.35,7.35,7.35,1900
20,2016-04-21 09:00:00,7.2,7.35,7.2,7.35,2700
21,2016-04-21 09:05:00,7.3,7.3,7.29,7.29,800
22,2016-04-21 09:10:00,7.4,7.4,7.3,7.3,1669
23,2016-04-21 09:20:00,7.64,7.65,7.49,7.49,8820
24,2016-04-21 09:25:00,7.5,7.5,7.5,7.5,100
25,2016-04-21 09:30:00,7.75,7.75,7.52,7.55,4099
26,2016-04-21 09:40:00,7.75,7.75,7.75,7.75,600
27,2016-04-21 10:00:00,7.755,7.76,7.755,7.76,200
28,2016-04-21 10:15:00,7.65,7.75,7.49,7.75,8576
29,2016-04-21 10:20:00,7.609,7.609,7.58,7.58,600
30,2016-04-21 10:35:00,7.66,7.66,7.66,7.66,200
31,2016-04-21 12:35:00,7.6,7.6,7.6,7.6,104
32,2016-04-21 12:40:00,7.9,7.9,7.77,7.77,3438
33,2016-04-21 12:55:00,7.83,7.83,7.83,7.83,100
34,2016-04-21 13:00:00,7.76,7.8,7.75,7.8,1607
35,2016-04-22 06:35:00,8.25,8.25,8,8,3700
36,2016-04-22 06:40:00,8.25,8.25,8.25,8.25,400
