,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 12:50:00,0.1538,0.1538,0.1538,0.1538,1000
1,2016-04-18 08:50:00,0.1816,0.1816,0.1816,0.1816,5000
2,2016-04-19 06:35:00,0.2106,0.2106,0.2055,0.2055,15000
3,2016-04-19 06:45:00,0.2308,0.2308,0.2308,0.2308,7000
4,2016-04-19 07:05:00,0.224,0.224,0.224,0.224,15000
5,2016-04-19 08:45:00,0.213,0.213,0.213,0.213,100000
6,2016-04-19 10:10:00,0.2124,0.2124,0.2124,0.2124,1000
7,2016-04-20 06:35:00,0.22,0.22,0.22,0.22,8650
8,2016-04-20 07:40:00,0.1964,0.1964,0.1964,0.1964,4000
9,2016-04-20 10:05:00,0.2041,0.2041,0.2041,0.2041,5000
10,2016-04-21 08:50:00,0.2,0.2,0.2,0.2,8700
11,2016-04-26 06:40:00,0.184,0.184,0.184,0.184,500
12,2016-04-26 08:35:00,0.197,0.197,0.197,0.197,10000
13,2016-04-27 07:15:00,0.194,0.194,0.194,0.194,500
14,2016-04-28 12:20:00,0.1939,0.1939,0.1899,0.1899,100000
