,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 06:35:00,9.78,9.7866,9.77,9.78,20166
1,2016-04-15 06:40:00,9.78,9.79,9.78,9.78,2759
2,2016-04-15 06:45:00,9.77,9.78,9.77,9.78,1200
3,2016-04-15 06:50:00,9.76,9.7776,9.76,9.77,5650
4,2016-04-15 06:55:00,9.79,9.79,9.76,9.76,8700
5,2016-04-15 07:00:00,9.78,9.8,9.78,9.78,2900
6,2016-04-15 07:05:00,9.76,9.78,9.76,9.78,1400
7,2016-04-15 07:10:00,9.76,9.77,9.76,9.76,1200
8,2016-04-15 07:15:00,9.76,9.77,9.76,9.76,1600
9,2016-04-15 07:20:00,9.76,9.7728,9.76,9.76,1740
10,2016-04-15 07:25:00,9.77,9.77,9.76,9.76,7502
11,2016-04-15 07:30:00,9.76,9.76,9.76,9.76,1000
12,2016-04-15 07:35:00,9.76,9.76,9.76,9.76,1100
13,2016-04-15 07:40:00,9.76,9.7699,9.76,9.76,2960
14,2016-04-15 07:45:00,9.77,9.77,9.76,9.76,5500
15,2016-04-15 07:50:00,9.77,9.7738,9.77,9.77,2000
16,2016-04-15 07:55:00,9.76,9.78,9.76,9.77,4788
17,2016-04-15 08:00:00,9.76,9.7601,9.76,9.76,2700
18,2016-04-15 08:05:00,9.7682,9.77,9.76,9.76,1154
19,2016-04-15 08:10:00,9.78,9.7801,9.77,9.77,4837
20,2016-04-15 08:15:00,9.78,9.7879,9.78,9.78,4655
21,2016-04-15 08:20:00,9.78,9.78,9.78,9.78,200
22,2016-04-15 08:25:00,9.78,9.78,9.78,9.78,200
23,2016-04-15 08:30:00,9.78,9.7801,9.78,9.78,1322
24,2016-04-15 08:35:00,9.79,9.81,9.78,9.78,3697
25,2016-04-15 08:40:00,9.78,9.78,9.78,9.78,100
26,2016-04-15 08:45:00,9.7838,9.7975,9.78,9.78,2217
27,2016-04-15 08:50:00,9.78,9.78,9.78,9.78,300
28,2016-04-15 08:55:00,9.78,9.78,9.78,9.78,200
29,2016-04-15 09:00:00,9.78,9.78,9.78,9.78,200
30,2016-04-15 09:05:00,9.78,9.7862,9.78,9.78,700
31,2016-04-15 09:10:00,9.79,9.79,9.78,9.78,200
32,2016-04-15 09:15:00,9.78,9.79,9.78,9.79,1900
33,2016-04-15 09:20:00,9.78,9.78,9.78,9.78,100
