,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 06:30:00,25.58,25.58,25.58,25.58,963
1,2016-04-15 06:50:00,25.74,25.75,25.74,25.75,300
2,2016-04-15 07:25:00,25.7395,25.7395,25.73,25.73,200
3,2016-04-15 07:30:00,25.73,25.73,25.73,25.73,100
4,2016-04-15 07:55:00,25.74,25.83,25.65,25.7,1100
5,2016-04-15 08:00:00,25.66,25.73,25.65,25.65,500
6,2016-04-15 08:05:00,25.68,25.75,25.68,25.75,300
7,2016-04-15 08:10:00,25.77,25.77,25.69,25.72,400
8,2016-04-15 08:15:00,25.75,25.75,25.69,25.71,400
9,2016-04-15 08:20:00,25.91,25.91,25.91,25.91,100
10,2016-04-15 08:35:00,25.78,25.7999,25.78,25.79,300
11,2016-04-15 08:40:00,25.75,25.75,25.75,25.75,100
12,2016-04-15 08:45:00,25.71,25.71,25.71,25.71,100
13,2016-04-15 08:55:00,25.795,25.795,25.795,25.795,100
14,2016-04-15 09:00:00,25.735,25.74,25.73,25.73,600
15,2016-04-15 09:05:00,25.73,25.73,25.62,25.62,600
16,2016-04-15 09:10:00,25.71,25.71,25.67,25.67,500
17,2016-04-15 09:20:00,25.66,25.66,25.66,25.66,100
18,2016-04-15 09:30:00,25.65,25.65,25.65,25.65,100
19,2016-04-15 09:45:00,25.7,25.7,25.7,25.7,100
20,2016-04-15 10:35:00,25.55,25.55,25.55,25.55,500
21,2016-04-15 10:40:00,25.48,25.51,25.48,25.5,2549
22,2016-04-15 10:45:00,25.41,25.41,25.36,25.41,600
23,2016-04-15 11:30:00,25.49,25.49,25.45,25.45,700
24,2016-04-15 11:35:00,25.41,25.43,25.41,25.43,400
25,2016-04-15 11:40:00,25.41,25.49,25.41,25.45,1347
26,2016-04-15 11:45:00,25.33,25.42,25.33,25.42,1385
27,2016-04-15 12:05:00,25.39,25.39,25.35,25.38,580
28,2016-04-15 12:15:00,25.39,25.39,25.39,25.39,150
29,2016-04-15 12:25:00,25.38,25.38,25.38,25.38,100
30,2016-04-15 12:30:00,25.395,25.395,25.35,25.35,538
31,2016-04-15 12:40:00,25.38,25.38,25.34,25.34,200
32,2016-04-15 12:45:00,25.38,25.38,25.33,25.33,200
33,2016-04-15 12:55:00,25.3,25.32,25.3,25.32,2200
34,2016-04-15 13:00:00,25.27,25.3,25.2,25.3,6765
35,2016-04-18 06:30:00,25.27,25.27,25.27,25.27,521
36,2016-04-18 06:35:00,25.27,25.29,25.27,25.29,1300
37,2016-04-18 06:45:00,25.27,25.27,25.27,25.27,500
38,2016-04-18 07:35:00,25.22,25.35,25.22,25.35,500
39,2016-04-18 07:45:00,25.16,25.18,25.16,25.18,400
40,2016-04-18 07:50:00,25.07,25.18,25.07,25.16,322
41,2016-04-18 07:55:00,25.09,25.1495,25.09,25.1495,3238
42,2016-04-18 08:00:00,25.1,25.1,25.05,25.1,1700
43,2016-04-18 08:10:00,25.1,25.1,25.1,25.1,952
44,2016-04-18 08:15:00,25.12,25.12,25.12,25.12,100
45,2016-04-18 08:20:00,25.13,25.13,25.13,25.13,100
46,2016-04-18 08:25:00,25.05,25.13,25.05,25.12,1600
47,2016-04-18 08:30:00,25.055,25.0598,25.055,25.055,700
48,2016-04-18 08:45:00,25.01,25.07,25.01,25.05,2700
49,2016-04-18 08:50:00,25.01,25.02,25.01,25.02,800
50,2016-04-18 08:55:00,25.02,25.07,25.01,25.02,948
51,2016-04-18 09:00:00,25.01,25.0401,25.01,25.02,3900
52,2016-04-18 09:05:00,25.01,25.04,25.01,25.04,1400
53,2016-04-18 09:10:00,25.135,25.135,25.01,25.02,2300
54,2016-04-18 09:15:00,25.195,25.195,25.13,25.13,800
55,2016-04-18 09:25:00,25.255,25.26,25.22,25.255,3300
56,2016-04-18 09:30:00,25.19,25.19,25.12,25.12,400
57,2016-04-18 09:35:00,25.23,25.43,25.23,25.26,800
58,2016-04-18 09:45:00,25.16,25.16,25.16,25.16,400
59,2016-04-18 09:50:00,25.16,25.16,25.16,25.16,100
60,2016-04-18 09:55:00,25.1698,25.1698,25.165,25.165,208
