,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 00:05:00,2.24,2.24,2.24,2.24,1
1,2016-04-18 00:05:00,2.24,2.24,2.24,2.24,1
2,2016-04-19 00:05:00,2.35,2.35,2.27,2.27,2711
3,2016-04-19 00:20:00,2.35,2.35,2.35,2.35,650
4,2016-04-19 00:30:00,2.37,2.37,2.35,2.35,750
5,2016-04-19 00:35:00,2.37,2.37,2.37,2.37,850
6,2016-04-19 00:50:00,2.37,2.37,2.36,2.36,750
7,2016-04-19 01:30:00,2.39,2.39,2.37,2.37,1000
8,2016-04-19 03:05:00,2.35,2.35,2.35,2.35,200
9,2016-04-19 04:30:00,2.43,2.43,2.39,2.39,5020
10,2016-04-19 04:35:00,2.45,2.45,2.43,2.43,1028
11,2016-04-19 04:40:00,2.42,2.42,2.42,2.42,400
12,2016-04-19 05:20:00,2.45,2.45,2.45,2.45,1500
13,2016-04-19 05:50:00,2.44,2.44,2.44,2.44,2500
14,2016-04-19 06:10:00,2.44,2.44,2.44,2.44,500
15,2016-04-19 06:45:00,2.43,2.43,2.43,2.43,160
16,2016-04-19 07:00:00,2.43,2.43,2.43,2.43,111
17,2016-04-19 07:40:00,2.44,2.44,2.44,2.44,80
18,2016-04-19 07:55:00,2.44,2.44,2.44,2.44,350
19,2016-04-19 08:10:00,2.43,2.43,2.43,2.43,229
20,2016-04-19 08:15:00,2.43,2.43,2.43,2.43,25
21,2016-04-19 08:20:00,2.44,2.44,2.44,2.44,615
22,2016-04-20 00:05:00,2.44,2.44,2.44,2.44,611
23,2016-04-20 00:35:00,2.4,2.4,2.4,2.4,350
24,2016-04-20 01:25:00,2.48,2.48,2.44,2.44,496
25,2016-04-20 04:05:00,2.41,2.48,2.41,2.48,250
26,2016-04-20 04:10:00,2.48,2.48,2.47,2.47,300
27,2016-04-20 04:25:00,2.48,2.48,2.48,2.48,450
28,2016-04-20 04:50:00,2.48,2.48,2.48,2.48,400
29,2016-04-20 04:55:00,2.48,2.48,2.48,2.48,250
30,2016-04-20 05:00:00,2.48,2.48,2.48,2.48,600
31,2016-04-20 05:10:00,2.5,2.5,2.48,2.48,3882
32,2016-04-20 05:30:00,2.51,2.51,2.51,2.51,50
33,2016-04-20 05:35:00,2.51,2.51,2.51,2.51,100
34,2016-04-20 06:00:00,2.53,2.53,2.51,2.51,1150
35,2016-04-20 06:40:00,2.53,2.53,2.53,2.53,350
36,2016-04-20 06:50:00,2.53,2.53,2.53,2.53,200
37,2016-04-20 06:55:00,2.53,2.53,2.53,2.53,300
38,2016-04-20 07:05:00,2.55,2.55,2.53,2.53,5170
39,2016-04-20 07:20:00,2.55,2.55,2.55,2.55,530
40,2016-04-20 08:10:00,2.55,2.55,2.55,2.55,650
41,2016-04-20 08:20:00,2.55,2.55,2.55,2.55,500
42,2016-04-21 00:05:00,2.55,2.58,2.55,2.58,4220
43,2016-04-21 00:10:00,2.57,2.57,2.57,2.57,540
44,2016-04-21 00:15:00,2.58,2.58,2.57,2.57,500
45,2016-04-21 00:20:00,2.58,2.58,2.58,2.58,1172
46,2016-04-21 00:25:00,2.58,2.58,2.58,2.58,828
47,2016-04-21 00:35:00,2.55,2.55,2.55,2.55,500
48,2016-04-21 00:40:00,2.55,2.55,2.55,2.55,1780
49,2016-04-21 01:05:00,2.55,2.55,2.52,2.52,2
50,2016-04-21 01:20:00,2.58,2.58,2.55,2.55,100
51,2016-04-21 01:25:00,2.58,2.58,2.58,2.58,650
