,Datetime,Close,High,Low,Open,Volume
0,2016-04-14 17:00:00,4.07,4.07,4.04,4.06,89052
1,2016-04-14 17:05:00,4.06,4.08,4.05,4.07,37342
2,2016-04-14 17:10:00,4.03,4.06,4.03,4.06,34228
3,2016-04-14 17:15:00,4.02,4.03,4.02,4.03,1246
4,2016-04-14 17:20:00,4.05,4.05,4.02,4.02,107155
5,2016-04-14 17:25:00,4.07,4.07,4.04,4.05,75388
6,2016-04-14 17:30:00,4.08,4.08,4.07,4.08,12004
7,2016-04-14 17:35:00,4.075,4.08,4.065,4.08,86833
8,2016-04-14 17:40:00,4.07,4.08,4.07,4.08,22131
9,2016-04-14 17:45:00,4.07,4.08,4.06,4.07,59019
10,2016-04-14 17:50:00,4.06,4.08,4.06,4.07,42006
11,2016-04-14 17:55:00,4.06,4.07,4.06,4.06,41174
12,2016-04-14 18:00:00,4.065,4.07,4.05,4.06,53264
13,2016-04-14 18:05:00,4.065,4.065,4.06,4.065,16519
14,2016-04-14 18:10:00,4.065,4.07,4.06,4.06,6979
15,2016-04-14 18:15:00,4.06,4.065,4.06,4.06,9985
16,2016-04-14 18:20:00,4.05,4.06,4.05,4.06,46277
17,2016-04-14 18:25:00,4.05,4.06,4.04,4.05,149391
18,2016-04-14 18:30:00,4.045,4.05,4.04,4.04,11879
19,2016-04-14 18:35:00,4.04,4.05,4.04,4.04,7956
20,2016-04-14 18:40:00,4.045,4.05,4.04,4.04,34516
21,2016-04-14 18:45:00,4.04,4.05,4.04,4.04,7871
22,2016-04-14 18:50:00,4.04,4.05,4.04,4.04,14404
23,2016-04-14 18:55:00,4.04,4.05,4.035,4.04,74664
24,2016-04-14 19:00:00,4.06,4.07,4.04,4.04,99831
25,2016-04-14 19:05:00,4.06,4.07,4.055,4.06,54449
26,2016-04-14 19:10:00,4.06,4.065,4.06,4.06,31972
27,2016-04-14 19:15:00,4.06,4.06,4.06,4.06,981
28,2016-04-14 19:20:00,4.065,4.07,4.055,4.06,57781
29,2016-04-14 19:25:00,4.06,4.07,4.055,4.065,67288
30,2016-04-14 19:30:00,4.065,4.07,4.05,4.06,73822
31,2016-04-14 19:35:00,4.045,4.07,4.04,4.06,162614
32,2016-04-14 19:40:00,4.05,4.06,4.04,4.05,57714
33,2016-04-14 19:45:00,4.05,4.05,4.04,4.05,1231
34,2016-04-14 19:50:00,4.05,4.06,4.04,4.05,196717
35,2016-04-14 19:55:00,4.045,4.045,4.04,4.04,1048
36,2016-04-14 20:00:00,4.045,4.05,4.04,4.04,7128
37,2016-04-14 20:05:00,4.055,4.06,4.05,4.05,150219
38,2016-04-14 20:10:00,4.055,4.08,4.055,4.06,216216
39,2016-04-14 20:15:00,4.065,4.065,4.06,4.06,38898
40,2016-04-14 20:20:00,4.06,4.07,4.06,4.07,6988
