,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 06:30:00,62.16,62.16,62.16,62.16,190173
1,2016-04-15 06:35:00,62.14,62.19,62,62.15,16292
2,2016-04-15 06:40:00,62.22,62.31,62.11,62.15,63654
3,2016-04-15 06:45:00,62.3,62.33,62.21,62.23,39594
4,2016-04-15 06:50:00,62.28,62.31,62.27,62.31,16578
5,2016-04-15 06:55:00,62.14,62.3,62.14,62.3,10827
6,2016-04-15 07:00:00,62.11,62.1615,62.105,62.14,10979
7,2016-04-15 07:05:00,62.1,62.1,62.045,62.1,9018
8,2016-04-15 07:10:00,62.12,62.14,62.08,62.09,6164
9,2016-04-15 07:15:00,62.21,62.21,62.11,62.115,10399
10,2016-04-15 07:20:00,62.23,62.23,62.178,62.2,13158
11,2016-04-15 07:25:00,62.27,62.27,62.23,62.24,5569
12,2016-04-15 07:30:00,62.29,62.3,62.26,62.26,5555
13,2016-04-15 07:35:00,62.33,62.35,62.27,62.29,15672
14,2016-04-15 07:40:00,62.3,62.33,62.295,62.33,5634
15,2016-04-15 07:45:00,62.365,62.365,62.29,62.29,11042
16,2016-04-15 07:50:00,62.3897,62.39,62.34,62.37,14918
17,2016-04-15 07:55:00,62.385,62.4,62.38,62.385,9538
18,2016-04-15 08:00:00,62.41,62.41,62.38,62.3864,14272
19,2016-04-15 08:05:00,62.46,62.47,62.4025,62.41,11975
20,2016-04-15 08:10:00,62.49,62.495,62.4132,62.46,17057
21,2016-04-15 08:15:00,62.51,62.53,62.47,62.49,12833
22,2016-04-15 08:20:00,62.49,62.51,62.47,62.51,9682
23,2016-04-15 08:25:00,62.52,62.5373,62.49,62.49,7363
24,2016-04-15 08:30:00,62.49,62.51,62.49,62.51,8781
25,2016-04-15 08:35:00,62.5,62.5,62.44,62.495,11342
26,2016-04-15 08:40:00,62.47,62.495,62.47,62.49,6318
27,2016-04-15 08:45:00,62.48,62.48,62.42,62.46,5060
28,2016-04-15 08:50:00,62.46,62.48,62.45,62.47,6978
29,2016-04-15 08:55:00,62.46,62.47,62.44,62.45,9549
30,2016-04-15 09:00:00,62.47,62.5,62.47,62.47,4000
31,2016-04-15 09:05:00,62.42,62.46,62.42,62.46,6764
32,2016-04-15 09:10:00,62.45,62.46,62.42,62.42,8615
33,2016-04-15 09:15:00,62.45,62.47,62.4433,62.45,4350
34,2016-04-15 09:20:00,62.48,62.48,62.44,62.4437,5635
35,2016-04-15 09:25:00,62.46,62.5,62.46,62.49,6600
36,2016-04-15 09:30:00,62.46,62.48,62.42,62.46,23950
37,2016-04-15 09:35:00,62.37,62.46,62.37,62.46,12302
38,2016-04-15 09:40:00,62.365,62.39,62.34,62.36,25508
39,2016-04-15 09:45:00,62.32,62.355,62.32,62.35,18475
40,2016-04-15 09:50:00,62.36,62.37,62.321,62.33,9154
41,2016-04-15 09:55:00,62.35,62.37,62.35,62.37,15978
42,2016-04-15 10:00:00,62.3501,62.375,62.35,62.35,26393
43,2016-04-15 10:05:00,62.37,62.37,62.34,62.36,5438
44,2016-04-15 10:10:00,62.34,62.37,62.34,62.36,7602
45,2016-04-15 10:15:00,62.3331,62.35,62.33,62.34,6431
46,2016-04-15 10:20:00,62.29,62.3334,62.29,62.3334,5068
47,2016-04-15 10:25:00,62.31,62.31,62.28,62.29,10056
48,2016-04-15 10:30:00,62.301,62.31,62.29,62.31,11439
49,2016-04-15 10:35:00,62.26,62.3,62.25,62.3,9571
50,2016-04-15 10:40:00,62.28,62.28,62.255,62.26,10647
51,2016-04-15 10:45:00,62.28,62.29,62.27,62.28,4651
52,2016-04-15 10:50:00,62.29,62.3,62.275,62.275,8542
53,2016-04-15 10:55:00,62.28,62.305,62.275,62.3,7625
54,2016-04-15 11:00:00,62.26,62.3,62.26,62.28,4393
55,2016-04-15 11:05:00,62.29,62.29,62.26,62.26,9910
56,2016-04-15 11:10:00,62.34,62.36,62.29,62.29,29367
57,2016-04-15 11:15:00,62.29,62.35,62.29,62.35,15596
58,2016-04-15 11:20:00,62.315,62.315,62.275,62.295,17868
59,2016-04-15 11:25:00,62.31,62.315,62.28,62.31,4532
60,2016-04-15 11:30:00,62.36,62.37,62.31,62.31,26236
61,2016-04-15 11:35:00,62.4299,62.43,62.35,62.36,15002
62,2016-04-15 11:40:00,62.445,62.46,62.42,62.44,52573
63,2016-04-15 11:45:00,62.44,62.46,62.44,62.44,7977
64,2016-04-15 11:50:00,62.3857,62.44,62.38,62.44,24337
65,2016-04-15 11:55:00,62.4,62.4,62.36,62.38,16052
66,2016-04-15 12:00:00,62.42,62.42,62.3799,62.39,25867
67,2016-04-15 12:05:00,62.42,62.44,62.39,62.42,29076
68,2016-04-15 12:10:00,62.405,62.43,62.39,62.42,36363
69,2016-04-15 12:15:00,62.36,62.41,62.35,62.4,34100
70,2016-04-15 12:20:00,62.34,62.37,62.335,62.36,19945
71,2016-04-15 12:25:00,62.365,62.375,62.345,62.35,25164
72,2016-04-15 12:30:00,62.34,62.38,62.34,62.37,22285
73,2016-04-15 12:35:00,62.3,62.345,62.3,62.34,31541
74,2016-04-15 12:40:00,62.25,62.3,62.25,62.3,42237
75,2016-04-15 12:45:00,62.22,62.25,62.2,62.25,61483
76,2016-04-15 12:50:00,62.19,62.22,62.18,62.215,54847
77,2016-04-15 12:55:00,62.18,62.22,62.17,62.19,74823
78,2016-04-15 13:00:00,62.32,62.34,62.175,62.18,188788
79,2016-04-18 06:30:00,62.18,62.18,62.18,62.18,16888
80,2016-04-18 06:35:00,62.1,62.2,62.05,62.16,4110
81,2016-04-18 06:40:00,62.16,62.17,62.06,62.09,15476
82,2016-04-18 06:45:00,62.24,62.27,62.15,62.17,12204
83,2016-04-18 06:50:00,62.355,62.355,62.23,62.24,5475
84,2016-04-18 06:55:00,62.355,62.37,62.32,62.35,16198
85,2016-04-18 07:00:00,62.34,62.36,62.32,62.35,15137
86,2016-04-18 07:05:00,62.47,62.48,62.34,62.35,14057
87,2016-04-18 07:10:00,62.42,62.53,62.42,62.48,12477
88,2016-04-18 07:15:00,62.48,62.48,62.35,62.42,10420
89,2016-04-18 07:20:00,62.48,62.5497,62.44,62.5,22172
90,2016-04-18 07:25:00,62.48,62.51,62.45,62.48,5800
91,2016-04-18 07:30:00,62.5,62.5,62.48,62.49,11346
92,2016-04-18 07:35:00,62.59,62.6,62.51,62.51,13265
93,2016-04-18 07:40:00,62.5701,62.63,62.55,62.6,11677
94,2016-04-18 07:45:00,62.57,62.58,62.56,62.57,8466
95,2016-04-18 07:50:00,62.575,62.58,62.5,62.575,10184
96,2016-04-18 07:55:00,62.67,62.6799,62.55,62.585,7957
97,2016-04-18 08:00:00,62.5875,62.72,62.5875,62.6799,9615
98,2016-04-18 08:05:00,62.62,62.62,62.49,62.59,38716
99,2016-04-18 08:10:00,62.55,62.62,62.55,62.62,7283
100,2016-04-18 08:15:00,62.52,62.57,62.49,62.56,28643
101,2016-04-18 08:20:00,62.59,62.6,62.52,62.52,5834
102,2016-04-18 08:25:00,62.62,62.67,62.59,62.6,7394
103,2016-04-18 08:30:00,62.535,62.6,62.52,62.6,10930
104,2016-04-18 08:35:00,62.535,62.6,62.53,62.54,8448
105,2016-04-18 08:40:00,62.51,62.53,62.5,62.53,4040
106,2016-04-18 08:45:00,62.6,62.6,62.51,62.51,5839
107,2016-04-18 08:50:00,62.64,62.66,62.6,62.6,7962
108,2016-04-18 08:55:00,62.68,62.69,62.63,62.63,6732
109,2016-04-18 09:00:00,62.68,62.71,62.68,62.69,8501
110,2016-04-18 09:05:00,62.625,62.69,62.61,62.69,16601
111,2016-04-18 09:10:00,62.66,62.67,62.61,62.6113,6654
112,2016-04-18 09:15:00,62.64,62.72,62.64,62.67,14773
113,2016-04-18 09:20:00,62.71,62.72,62.64,62.65,7041
114,2016-04-18 09:25:00,62.75,62.79,62.73,62.73,13646
115,2016-04-18 09:30:00,62.78,62.79,62.74,62.74,5792
116,2016-04-18 09:35:00,62.78,62.85,62.75,62.78,27126
117,2016-04-18 09:40:00,62.77,62.7825,62.73,62.78,5059
118,2016-04-18 09:45:00,62.751,62.78,62.74,62.7695,7483
119,2016-04-18 09:50:00,62.71,62.775,62.71,62.76,5879
120,2016-04-18 09:55:00,62.7,62.73,62.7,62.71,5801
121,2016-04-18 10:00:00,62.68,62.72,62.68,62.69,6002
122,2016-04-18 10:05:00,62.64,62.67,62.62,62.67,12650
123,2016-04-18 10:10:00,62.67,62.68,62.65,62.65,5092
124,2016-04-18 10:15:00,62.69,62.7,62.66,62.69,4857
125,2016-04-18 10:20:00,62.7,62.71,62.66,62.68,13404
126,2016-04-18 10:25:00,62.72,62.72,62.67,62.7,10236
127,2016-04-18 10:30:00,62.73,62.74,62.7,62.73,6915
128,2016-04-18 10:35:00,62.7199,62.74,62.7,62.72,8403
129,2016-04-18 10:40:00,62.69,62.71,62.67,62.71,4159
130,2016-04-18 10:45:00,62.77,62.779,62.69,62.7,7244
131,2016-04-18 10:50:00,62.779,62.7936,62.77,62.77,5494
132,2016-04-18 10:55:00,62.76,62.775,62.74,62.765,11820
133,2016-04-18 11:00:00,62.78,62.79,62.76,62.76,7983
134,2016-04-18 11:05:00,62.7499,62.78,62.715,62.78,5758
135,2016-04-18 11:10:00,62.76,62.78,62.74,62.74,9875
136,2016-04-18 11:15:00,62.77,62.78,62.735,62.75,14891
137,2016-04-18 11:20:00,62.8597,62.86,62.77,62.77,18625
138,2016-04-18 11:25:00,62.86,62.89,62.85,62.86,9265
139,2016-04-18 11:30:00,62.86,62.88,62.84,62.855,14740
140,2016-04-18 11:35:00,62.83,62.8561,62.83,62.8561,11747
141,2016-04-18 11:40:00,62.88,62.91,62.82,62.83,14749
142,2016-04-18 11:45:00,62.92,62.925,62.88,62.88,7866
143,2016-04-18 11:50:00,62.93,62.93,62.88,62.9297,6708
144,2016-04-18 11:55:00,62.89,62.95,62.89,62.94,12939
145,2016-04-18 12:00:00,62.87,62.91,62.87,62.9,4162
146,2016-04-18 12:05:00,62.84,62.87,62.84,62.87,11834
147,2016-04-18 12:10:00,62.8,62.85,62.8,62.84,11641
148,2016-04-18 12:15:00,62.8397,62.85,62.8,62.8,7710
149,2016-04-18 12:20:00,62.86,62.86,62.81,62.82,11331
150,2016-04-18 12:25:00,62.845,62.87,62.84,62.87,9360
151,2016-04-18 12:30:00,62.87,62.88,62.84,62.84,12042
152,2016-04-18 12:35:00,62.9,62.9,62.86,62.86,12479
153,2016-04-18 12:40:00,62.9,62.93,62.88,62.89,18194
154,2016-04-18 12:45:00,62.99,62.99,62.9,62.91,31017
155,2016-04-18 12:50:00,63,63,62.98,62.99,32194
156,2016-04-18 12:55:00,62.99,63,62.96,62.99,33393
157,2016-04-18 13:00:00,63.05,63.05,62.97,62.99,153814
158,2016-04-19 06:30:00,63.31,63.31,63.31,63.31,24488
159,2016-04-19 06:35:00,63.41,63.43,63.25,63.41,10426
160,2016-04-19 06:40:00,63.47,63.48,63.33,63.43,21610
161,2016-04-19 06:45:00,63.36,63.5,63.36,63.4763,30482
162,2016-04-19 06:50:00,63.51,63.52,63.34,63.35,26381
163,2016-04-19 06:55:00,63.5,63.52,63.46,63.51,15999
164,2016-04-19 07:00:00,63.56,63.59,63.44,63.51,12721
165,2016-04-19 07:05:00,63.54,63.58,63.51,63.56,14002
166,2016-04-19 07:10:00,63.64,63.67,63.535,63.54,20102
167,2016-04-19 07:15:00,63.59,63.67,63.58,63.65,9685
168,2016-04-19 07:20:00,63.62,63.62,63.56,63.6,15452
169,2016-04-19 07:25:00,63.61,63.67,63.61,63.63,12576
170,2016-04-19 07:30:00,63.585,63.6,63.57,63.6,8744
171,2016-04-19 07:35:00,63.54,63.6,63.53,63.59,11184
172,2016-04-19 07:40:00,63.455,63.5401,63.44,63.5401,12528
173,2016-04-19 07:45:00,63.475,63.475,63.39,63.46,10755
174,2016-04-19 07:50:00,63.43,63.51,63.43,63.48,18753
175,2016-04-19 07:55:00,63.55,63.55,63.41,63.43,14706
176,2016-04-19 08:00:00,63.6,63.62,63.5463,63.5463,14833
177,2016-04-19 08:05:00,63.605,63.62,63.58,63.6,12584
178,2016-04-19 08:10:00,63.6,63.65,63.6,63.61,12768
179,2016-04-19 08:15:00,63.55,63.62,63.55,63.6,15417
180,2016-04-19 08:20:00,63.51,63.57,63.5,63.56,11579
181,2016-04-19 08:25:00,63.51,63.53,63.49,63.52,15867
182,2016-04-19 08:30:00,63.495,63.52,63.49,63.51,10074
183,2016-04-19 08:35:00,63.56,63.56,63.5,63.5,11760
184,2016-04-19 08:40:00,63.62,63.62,63.555,63.56,51992
185,2016-04-19 08:45:00,63.59,63.6257,63.585,63.625,15886
186,2016-04-19 08:50:00,63.6,63.63,63.56,63.59,19501
187,2016-04-19 08:55:00,63.5,63.605,63.48,63.6,11002
188,2016-04-19 09:00:00,63.45,63.5,63.44,63.48,10291
189,2016-04-19 09:05:00,63.36,63.46,63.35,63.44,8880
190,2016-04-19 09:10:00,63.39,63.39,63.34,63.36,16439
191,2016-04-19 09:15:00,63.39,63.4,63.355,63.39,7404
192,2016-04-19 09:20:00,63.2955,63.4,63.29,63.39,5955
193,2016-04-19 09:25:00,63.34,63.34,63.27,63.29,7505
194,2016-04-19 09:30:00,63.4,63.42,63.33,63.34,8008
195,2016-04-19 09:35:00,63.34,63.39,63.34,63.39,5450
196,2016-04-19 09:40:00,63.3,63.33,63.27,63.33,7693
197,2016-04-19 09:45:00,63.2757,63.3,63.25,63.2999,6366
198,2016-04-19 09:50:00,63.2164,63.28,63.2125,63.28,4476
199,2016-04-19 09:55:00,63.31,63.33,63.205,63.21,11224
200,2016-04-19 10:00:00,63.34,63.345,63.305,63.31,4937
201,2016-04-19 10:05:00,63.36,63.37,63.34,63.34,10548
202,2016-04-19 10:10:00,63.4,63.41,63.36,63.36,21985
203,2016-04-19 10:15:00,63.41,63.41,63.37,63.4,7481
204,2016-04-19 10:20:00,63.39,63.41,63.38,63.4,15927
205,2016-04-19 10:25:00,63.405,63.43,63.39,63.4,9423
206,2016-04-19 10:30:00,63.4,63.435,63.4,63.41,14153
207,2016-04-19 10:35:00,63.35,63.405,63.33,63.4,11296
208,2016-04-19 10:40:00,63.33,63.34,63.31,63.34,6765
209,2016-04-19 10:45:00,63.35,63.37,63.32,63.325,8936
