,Datetime,Close,High,Low,Open,Volume
0,2016-04-25 07:35:00,0.0095,0.0095,0.0095,0.0095,2000
1,2016-04-25 10:25:00,0.010765,0.010765,0.010765,0.010765,100
2,2016-04-26 07:30:00,0.011,0.0111,0.011,0.0111,2000
