,Datetime,Close,High,Low,Open,Volume
0,2016-04-17 18:20:00,11.55,11.55,11.55,11.55,1000
1,2016-04-17 18:25:00,11.55,11.55,11.55,11.55,1000
2,2016-04-17 18:35:00,11.6,11.6,11.55,11.55,4000
3,2016-04-17 18:40:00,11.6,11.6,11.6,11.6,25000
4,2016-04-17 18:45:00,11.65,11.65,11.6,11.6,11000
5,2016-04-17 18:50:00,11.55,11.55,11.55,11.55,1000
6,2016-04-17 19:00:00,11.55,11.6,11.55,11.6,5000
7,2016-04-17 19:05:00,11.6,11.6,11.6,11.6,4000
8,2016-04-17 19:15:00,11.6,11.6,11.55,11.55,3000
9,2016-04-17 19:20:00,11.55,11.55,11.55,11.55,1000
10,2016-04-17 19:55:00,11.6,11.6,11.6,11.6,3000
11,2016-04-17 20:05:00,11.55,11.6,11.55,11.6,2000
12,2016-04-17 20:10:00,11.6,11.6,11.55,11.55,3000
13,2016-04-17 20:25:00,11.55,11.55,11.55,11.55,1000
14,2016-04-17 21:00:00,11.6,11.6,11.6,11.6,10000
15,2016-04-17 21:05:00,11.6,11.6,11.6,11.6,3000
16,2016-04-17 21:15:00,11.55,11.55,11.55,11.55,1000
17,2016-04-17 21:25:00,11.55,11.55,11.55,11.55,2000
18,2016-04-17 21:30:00,11.55,11.55,11.55,11.55,1000
19,2016-04-17 21:55:00,11.55,11.55,11.55,11.55,1000
20,2016-04-17 22:00:00,11.55,11.55,11.55,11.55,3000
21,2016-04-17 22:05:00,11.55,11.55,11.55,11.55,6000
22,2016-04-17 22:10:00,11.55,11.55,11.55,11.55,1000
23,2016-04-17 22:15:00,11.6,11.6,11.6,11.6,1000
24,2016-04-17 22:20:00,11.6,11.6,11.6,11.6,3000
25,2016-04-18 18:05:00,11.6,11.6,11.55,11.55,14000
26,2016-04-18 18:10:00,11.65,11.65,11.6,11.65,21000
27,2016-04-18 18:15:00,11.65,11.7,11.65,11.65,88000
28,2016-04-18 18:20:00,11.65,11.65,11.65,11.65,2000
29,2016-04-18 18:25:00,11.65,11.7,11.65,11.65,21000
30,2016-04-18 18:30:00,11.6,11.65,11.6,11.65,12000
31,2016-04-18 18:35:00,11.6,11.6,11.6,11.6,6000
32,2016-04-18 18:40:00,11.6,11.6,11.6,11.6,3000
33,2016-04-18 18:45:00,11.55,11.6,11.55,11.6,9000
34,2016-04-18 18:50:00,11.55,11.55,11.55,11.55,2000
35,2016-04-18 18:55:00,11.65,11.65,11.55,11.55,78000
36,2016-04-18 19:00:00,11.65,11.65,11.65,11.65,7000
37,2016-04-18 19:05:00,11.65,11.65,11.6,11.6,14000
38,2016-04-18 19:10:00,11.65,11.65,11.6,11.65,4000
39,2016-04-18 19:15:00,11.6,11.65,11.6,11.65,14000
40,2016-04-18 19:20:00,11.6,11.65,11.6,11.65,3000
41,2016-04-18 19:25:00,11.6,11.6,11.6,11.6,3000
42,2016-04-18 19:30:00,11.6,11.6,11.6,11.6,8000
43,2016-04-18 19:35:00,11.6,11.6,11.6,11.6,5000
44,2016-04-18 19:40:00,11.6,11.6,11.6,11.6,5000
45,2016-04-18 19:45:00,11.6,11.6,11.6,11.6,2000
46,2016-04-18 19:50:00,11.6,11.6,11.6,11.6,2000
47,2016-04-18 19:55:00,11.6,11.6,11.6,11.6,1000
48,2016-04-18 20:00:00,11.6,11.6,11.6,11.6,2000
49,2016-04-18 20:05:00,11.55,11.6,11.55,11.6,26000
50,2016-04-18 20:10:00,11.55,11.55,11.55,11.55,2000
51,2016-04-18 20:15:00,11.55,11.55,11.55,11.55,1000
52,2016-04-18 20:20:00,11.55,11.55,11.55,11.55,2000
53,2016-04-18 20:25:00,11.55,11.55,11.55,11.55,1000
54,2016-04-18 20:30:00,11.55,11.55,11.55,11.55,2000
55,2016-04-18 20:35:00,11.55,11.55,11.55,11.55,1000
56,2016-04-18 20:40:00,11.55,11.55,11.55,11.55,2000
57,2016-04-18 20:45:00,11.6,11.6,11.55,11.55,2000
58,2016-04-18 20:50:00,11.55,11.55,11.55,11.55,1000
59,2016-04-18 20:55:00,11.6,11.6,11.55,11.55,2000
60,2016-04-18 21:00:00,11.55,11.6,11.55,11.6,2000
