,Datetime,Close,High,Low,Open,Volume
0,2016-04-15 07:35:00,0.0109,0.0109,0.0109,0.0109,2900
1,2016-04-18 11:40:00,0.0109,0.0109,0.0109,0.0109,6000
2,2016-04-18 12:00:00,0.01005,0.01005,0.01005,0.01005,7500
3,2016-04-19 10:50:00,0.0109,0.0109,0.0109,0.0109,2200
4,2016-04-20 06:40:00,0.009,0.00936,0.009,0.0092,55100
5,2016-04-20 06:45:00,0.0089,0.00891,0.0089,0.00891,50278
6,2016-04-20 07:30:00,0.0108,0.0108,0.0108,0.0108,20000
7,2016-04-20 09:50:00,0.0108,0.0108,0.0108,0.0108,2000
8,2016-04-20 11:05:00,0.0095,0.0095,0.0095,0.0095,800
9,2016-04-20 11:55:00,0.01067,0.01067,0.01067,0.01067,2100
10,2016-04-20 13:00:00,0.0108,0.0108,0.0108,0.0108,20000
11,2016-04-21 08:45:00,0.0108,0.010823,0.0108,0.0108,17772
12,2016-04-21 08:50:00,0.0108,0.0108,0.0108,0.0108,11199
13,2016-04-21 09:35:00,0.0108,0.010823,0.0108,0.010823,4000
14,2016-04-21 10:55:00,0.0109,0.0109,0.0109,0.0109,10000
15,2016-04-21 11:30:00,0.0108,0.0108,0.0108,0.0108,11100
16,2016-04-22 07:05:00,0.0108,0.0108,0.0108,0.0108,48607
17,2016-04-22 08:25:00,0.011,0.011,0.0108,0.0108,132454
18,2016-04-22 10:25:00,0.012,0.012,0.012,0.012,10000
19,2016-04-22 11:00:00,0.012,0.012,0.012,0.012,1000
20,2016-04-22 12:25:00,0.0119,0.0119,0.011,0.011,6100
21,2016-04-22 12:35:00,0.011,0.011,0.011,0.011,1000
22,2016-04-22 12:45:00,0.0119,0.012,0.0119,0.012,20000
23,2016-04-25 06:35:00,0.012,0.012,0.012,0.012,1000
24,2016-04-25 09:45:00,0.011,0.011,0.011,0.011,10000
25,2016-04-25 09:50:00,0.012,0.012,0.012,0.012,10000
26,2016-04-26 06:35:00,0.02,0.02,0.012,0.012,1351270
27,2016-04-26 06:40:00,0.0248,0.025,0.01895,0.019,465411
28,2016-04-26 06:45:00,0.0259,0.027,0.0205,0.025,332620
29,2016-04-26 06:50:00,0.021,0.0235,0.021,0.0235,20000
30,2016-04-26 06:55:00,0.024,0.024,0.024,0.024,20000
31,2016-04-26 07:00:00,0.02,0.0245,0.02,0.0245,127510
32,2016-04-26 07:10:00,0.0206,0.0206,0.0206,0.0206,1000
33,2016-04-26 07:15:00,0.021,0.022,0.0206,0.022,80000
34,2016-04-26 07:20:00,0.021,0.021,0.021,0.021,20000
35,2016-04-26 07:25:00,0.0195,0.021,0.0195,0.021,73600
36,2016-04-26 07:30:00,0.019,0.0195,0.019,0.0195,60000
37,2016-04-26 07:35:00,0.019,0.019,0.019,0.019,500
38,2016-04-26 07:40:00,0.0209,0.0209,0.0209,0.0209,800
39,2016-04-26 07:55:00,0.019,0.019,0.019,0.019,25000
